CASE_NUMBER,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,SOC_CODE,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,WORKSITE_CITY,WORKSITE_STATE_ABB,YEAR,WORKSITE_STATE_FULL,WORKSITE,CASE_STATUS_CLEAN,APPROVAL_FLAG
I-200-17060-920222,CERTIFIED,DELOITTE & TOUCHE LLP,ACCOUNTANTS AND AUDITORS,13-2011,AUDIT ASSISTANT,Y,42120.0,CHICAGO,IL,2017,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17361-024630,CERTIFIED,NEW YORK POWER AUTHORITY,COMPUTER SYSTEMS ANALYSTS,15-1121,SR. CYBER SECURITY ANALYST,Y,107266.0,WHITE PLAINS,NY,2018,NEW YORK,"WHITE PLAINS, NEW YORK",Approved,1
I-200-15009-019492,CERTIFIED-WITHDRAWN,"RJT COMPUQUEST, INC.",COMPUTER PROGRAMMERS,15-1131,COMPUTER PROGRAMMER,Y,65416.0,EAGAN,MN,2017,MINNESOTA,"EAGAN, MINNESOTA",Approved,1
I-200-15323-007162,CERTIFIED,"DELASOFT, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SR. APPLICATION DEVELOPER,Y,81619.0,OAKS,PA,2016,PENNSYLVANIA,"OAKS, PENNSYLVANIA",Approved,1
I-200-15071-127588,CERTIFIED,DEEMSYS INC,COMPUTER PROGRAMMERS,15-1131,COMPUTER PROGRAMMER,Y,61589.0,GAHANNA,OH,2015,OHIO,"GAHANNA, OHIO",Approved,1
I-200-18355-071333,CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,COMPUTER SYSTEMS ANALYST,15-1121,SYSTEM ANALYST JC65,Y,77542.0,EAGAN,MINNESOTA,2019,MINNESOTA,"Eagan, MINNESOTA",Approved,1
I-200-17046-743440,CERTIFIED,"SRJ, INC.",MECHANICAL ENGINEERS,17-2141,MECHANICAL ENGINEER,Y,61922.0,SCHAUMBURG,IL,2017,ILLINOIS,"SCHAUMBURG, ILLINOIS",Approved,1
I-200-19009-054889,CERTIFIED,"LOGIC PLANET, INC.",DATABASE ADMINISTRATORS,15-1141,GREENPLUM DBA,Y,83512.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-15036-958571,CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,SENIOR CONSULTANT,Y,50419.0,ROSEMONT,IL,2015,ILLINOIS,"ROSEMONT, ILLINOIS",Approved,1
I-200-17044-493570,CERTIFIED,"ROCKWELL AUTOMATION, INC.",ELECTRICAL ENGINEERS,17-2071,TEST ENGINEER,Y,61069.0,MAYFIELD HEIGHTS,OH,2017,OHIO,"MAYFIELD HEIGHTS, OHIO",Approved,1
I-200-17086-861492,CERTIFIED,"IT RESOURCES, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,UI DEVELOPER,Y,68515.0,BENSALEM,PA,2017,PENNSYLVANIA,"BENSALEM, PENNSYLVANIA",Approved,1
I-200-18045-196891,CERTIFIED,"THE BOSTON CONSULTING GROUP, INC.",MANAGEMENT ANALYSTS,13-1111,CONSULTANT,Y,90542.0,TROY,MI,2018,MICHIGAN,"TROY, MICHIGAN",Approved,1
I-200-16272-408202,CERTIFIED,SWISS RE AMERICA HOLDING CORPORATION,FINANCIAL ANALYSTS,13-2051,ILS ANALYST,Y,95160.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-14045-793290,CERTIFIED-WITHDRAWN,"ATTERRO, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,ENTERPRISE APPLICATION DEVELOPER,Y,106205.0,MINNEAPOLIS,MN,2016,MINNESOTA,"MINNEAPOLIS, MINNESOTA",Approved,1
I-200-15338-990645,CERTIFIED,MAYO CLINIC,BIOCHEMISTS AND BIOPHYSICISTS,19-1021,RESEARCH ASSOCIATE,N,54912.0,ROCHESTER,MN,2016,MINNESOTA,"ROCHESTER, MINNESOTA",Approved,1
I-200-15236-928004,CERTIFIED,MIRACLE SOFTWARE SYSYTEMS INC,COMPUTER SYSTEMS ANALYSTS,15-1121,PROGRAMMER ANALYST,Y,81744.0,NOVI,MI,2015,MICHIGAN,"NOVI, MICHIGAN",Approved,1
I-200-18131-293924,CERTIFIED,"QUADGEN WIRELESS SOLUTIONS, INC.","ENGINEERS, ALL OTHER",17-2199,RF ENGINEER,Y,64459.0,KING OF PRUSSIA,PA,2018,PENNSYLVANIA,"KING OF PRUSSIA, PENNSYLVANIA",Approved,1
I-200-16086-664282,CERTIFIED,"CMC AMERICAS, INC.",COMPUTER PROGRAMMERS,15-1131,DEVELOPER,N,59114.0,LIVONIA,MI,2016,MICHIGAN,"LIVONIA, MICHIGAN",Approved,1
I-200-16253-560092,CERTIFIED,UL LLC,HUMAN RESOURCES MANAGERS,11-3121,SENIOR V.P. CHIEF HUMAN RESOURCES OFFICER,Y,126776.0,NORTHBROOK,IL,2016,ILLINOIS,"NORTHBROOK, ILLINOIS",Approved,1
I-200-19058-253209,CERTIFIED,"SPOTIFY USA, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,BACKEND ENGINEER,Y,96366.0,NEW YORK,NEWYORK,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19066-692821,CERTIFIED,Q SERVICES LLC,MECHANICAL ENGINEERS,17-2141,OSP FIBER ENGINEER I,Y,50107.0,EVANSVILLE,INDIANA,2019,INDIANA,"Evansville, INDIANA",Approved,1
I-200-17269-015657,CERTIFIED,INFORMATION CONTROL COMPANY LLC,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR CONSULTANT (USER INTERFACE DEVELOPER),Y,70820.0,COLUMBUS,OH,2018,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15065-016222,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,LEAD,Y,64314.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17178-659973,CERTIFIED,GENPACT LLC,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,PRINCIPAL CONSULTANT,Y,58261.0,CINCINNATI,OH,2017,OHIO,"CINCINNATI, OHIO",Approved,1
I-200-14318-530074,WITHDRAWN,HITACHI CONSULTING CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,53830.0,CLEVELAND,OH,2015,OHIO,"CLEVELAND, OHIO",Withdrawn,0
I-200-19045-593496,CERTIFIED,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,APPLICATIONS CONSULTANT 2,Y,79560.0,KETTERING,OHIO,2019,OHIO,"KETTERING, OHIO",Approved,1
I-200-15099-493070,CERTIFIED-WITHDRAWN,WEILL CORNELL MEDICAL COLLEGE,BIOLOGICAL TECHNICIANS,19-4021,RESEARCH TECHNICIAN,N,39707.2,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18017-947408,CERTIFIED,"PERSISTENT SYSTEMS, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,SR. COMPUTER PROGRAMMER ANALYST II,Y,75442.0,DUBLIN,OH,2018,OHIO,"DUBLIN, OHIO",Approved,1
I-200-18043-242744,CERTIFIED,QUOTIENT TECHNOLOGY INC.,WEB DEVELOPERS,15-1134,FRONT-END DEVELOPER (11329.128),Y,68266.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17082-191908,CERTIFIED,TENCENT AMERICA LLC,EDITORS,27-3041,FINANCE JOURNALIST/EDITOR,Y,63856.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15299-999042,CERTIFIED,ALLSTATE INSURANCE COMPANY,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,ATO SYSTEMS ANALYST - TECHNICIAN,Y,87027.0,NORTHBROOK,IL,2016,ILLINOIS,"NORTHBROOK, ILLINOIS",Approved,1
I-200-18241-269066,CERTIFIED,"ESSEN MEDICAL ASSOCIATES, P.C.",NURSE PRACTITIONERS,29-1171,NURSE PRACTITIONER,Y,98966.0,BRONX,NY,2018,NEW YORK,"BRONX, NEW YORK",Approved,1
I-200-16265-353091,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,15-1134,DEVELOPER USER INTERFACE,N,69742.0,PHILADELPHIA,PA,2016,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-16053-006076,CERTIFIED,GOOD-ARK SEMICONDUCTOR USA CORP.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,MARKETING SPECIALIST,N,33488.0,BOHEMIA,NY,2016,NEW YORK,"BOHEMIA, NEW YORK",Approved,1
I-200-18058-735272,CERTIFIED-WITHDRAWN,"DETROIT ENGINEERED PRODUCTS, INC.",MECHANICAL ENGINEERS,17-2141,PROJECT ENGINEER,Y,61298.0,WARREN,MI,2018,MICHIGAN,"WARREN, MICHIGAN",Approved,1
I-200-19059-988208,CERTIFIED,"FRACTAL ANALYTICS, INC.",MANAGEMENT ANALYSTS,13-1111,ENGAGEMENT MANAGER,Y,87506.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-15028-691247,CERTIFIED,SUDHI INFOMATICS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,62421.0,WESTERVILLE,OH,2015,OHIO,"WESTERVILLE, OHIO",Approved,1
I-200-16349-638487,CERTIFIED,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,MANAGEMENT ANALYSTS,13-1111,ADVISORY SENIOR ASSOCIATE,Y,89502.0,MELVILLE,NY,2017,NEW YORK,"MELVILLE, NEW YORK",Approved,1
I-200-15062-007062,CERTIFIED,WALK THE LINE TO SCI RECOVERY INC.,PHYSICAL THERAPISTS,29-1123,PHYISCAL THERAPIST,Y,76357.0,SOUTHFIELD,MI,2015,MICHIGAN,"SOUTHFIELD, MICHIGAN",Approved,1
I-200-18131-776818,CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR CONSULTANT,Y,69555.0,INDIANAPOLIS,IN,2018,INDIANA,"INDIANAPOLIS, INDIANA",Approved,1
I-200-14255-964761,CERTIFIED,PRICEWATERHOUSECOOPERS LLP,ACCOUNTANTS AND AUDITORS,13-2011,ASSURANCE ASSOCIATE,Y,47861.0,PHILADELPHIA,PA,2015,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-18060-494067,CERTIFIED,TRILOGY INTERNATIONAL,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,78291.2,REDFORD,MI,2018,MICHIGAN,"REDFORD, MICHIGAN",Approved,1
I-200-18212-161660,CERTIFIED,HCL GLOBAL SYSTEMS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,87692.8,COLUMBUS,OH,2018,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15043-781843,CERTIFIED,WIPRO LIMITED,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,15-1142,SYSTEM ADMINISTRATOR,Y,60611.0,FRANKLIN,WI,2015,WISCONSIN,"FRANKLIN, WISCONSIN",Approved,1
I-200-17073-170255,CERTIFIED,THE MARY IMOGENE BASSETT HOSPITAL,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,29-2011,MEDICAL TECHNOLOGIST,Y,44387.2,COOPERSTOWN,NY,2017,NEW YORK,"COOPERSTOWN, NEW YORK",Approved,1
I-200-19137-650302,CERTIFIED,"PYRAMID TECHNOLOGY SOLUTIONS, INC","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,FINANCE BUSINESS ANALYST,Y,76669.0,MENOMONEE FALLS,WISCONSIN,2019,WISCONSIN,"MENOMONEE FALLS, WISCONSIN",Approved,1
I-200-19056-223069,CERTIFIED,"FLEXON TECHNOLOGIES, INC.","COMPUTER OCCUPATIONS, ALL OTHER",15-1199,BUSINESS ANALYST (BUSINESS INTELLIGENCE ANALYST),Y,74256.0,PHILADELPHIA,PENNSYLVANIA,2019,PENNSYLVANIA,"Philadelphia, PENNSYLVANIA",Approved,1
I-200-19056-445828,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ENGINEERS/ARCHITECTS,15-1199,TECHNOLOGY ARCHITECT - US,Y,82118.0,MASON,OHIO,2019,OHIO,"Mason, OHIO",Approved,1
I-200-19107-726761,CERTIFIED,BITWISE INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SYSTEMS ANALYST,Y,80912.0,SCHAUMBURG,ILLINOIS,2019,ILLINOIS,"SCHAUMBURG, ILLINOIS",Approved,1
I-200-15166-086967,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,COMPUTER PROGRAMMERS,15-1131,COMPUTER PROGRAMMER,Y,45822.0,WEBSTER,NY,2015,NEW YORK,"WEBSTER, NEW YORK",Approved,1
I-200-17081-151736,CERTIFIED,"RCC VENTURES, LLC",FINANCIAL ANALYSTS,13-2051,INVESTMENT ANALYST,N,65748.8,NEWYORK,NY,2017,NEW YORK,"NEWYORK, NEW YORK",Approved,1
I-200-14280-419327,CERTIFIED,BLUECROSS AND BLUESHIELD ASSOCIATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER II,Y,90800.0,CHICAGO,IL,2015,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-16071-042734,CERTIFIED,JIN GO GAE INC.,OPERATIONS RESEARCH ANALYSTS,15-2031,BUSINESS OPERATIONS RESEARCH ANALYST,N,61817.6,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16083-486732,CERTIFIED,L&T TECHNOLOGY SERVICES LIMITED,MECHANICAL ENGINEERS,17-2141,PROJECT MANAGER (MECHANICAL),N,58157.0,RAYMOND,OH,2016,OHIO,"RAYMOND, OHIO",Approved,1
I-200-18318-350105,CERTIFIED,"ADVENT SOFTWARE, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,CONSULTANT II,Y,93642.0,NEW YORK,NY,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18059-334899,CERTIFIED,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,APPLICATIONS CONSULTANT 2,Y,83366.0,CHICAGO,IL,2018,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-19133-339806,CERTIFIED,BLUE STONE IMPORT USA INC,MANAGEMENT ANALYSTS,13-1111,MANAGEMENT ANALYST,N,98446.4,MANHASSET,NEWYORK,2019,NEW YORK,"MANHASSET, NEW YORK",Approved,1
I-200-16090-885926,CERTIFIED,"HERE NORTH AMERICA, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR DATA ANALYST,N,50856.0,CHICAGO,IL,2016,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-16050-097747,CERTIFIED,IT RESONANCE INC.,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,N,60570.0,NAPERVILLE,IL,2016,ILLINOIS,"NAPERVILLE, ILLINOIS",Approved,1
I-200-17070-311524,CERTIFIED,"UNICON INTERNATIONAL, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,COBOL DEVELOPER,Y,77209.6,COLUMBUS,OH,2017,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15287-702216,CERTIFIED,"CLOUDQUEST TECHNOLOGIES, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,"SOFTWARE DEVELOPER, APPLICATIONS",N,73008.0,BLOOMINGTON,IL,2016,ILLINOIS,"BLOOMINGTON, ILLINOIS",Approved,1
I-200-19213-248865,CERTIFIED,UNIVERSITY OF ILLINOIS FOUNDATION,DATABASE ADMINISTRATORS,15-1141,DATA MANAGEMENT ANALYST,Y,54725.0,CHAMPAIGN,ILLINOIS,2019,ILLINOIS,"Champaign, ILLINOIS",Approved,1
I-200-18288-405846,CERTIFIED,CAPGEMINI AMERICA INC,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER/ DEVELOPER 2,Y,69451.0,SAINT PAUL,MN,2019,MINNESOTA,"SAINT PAUL, MINNESOTA",Approved,1
I-200-18071-249560,CERTIFIED,BUILDSIMHUB INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,N,72945.6,PITTSBURGH,PA,2018,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-17160-547421,CERTIFIED,TECHNO-COMP INC,COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS ANALYST,Y,84864.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18078-449381,CERTIFIED,TEK EXCEL INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,83366.4,SCHAUMBURG,IL,2018,ILLINOIS,"SCHAUMBURG, ILLINOIS",Approved,1
I-200-16086-796054,CERTIFIED,ALBO LIBERIS,ARCHITECTURAL AND CIVIL DRAFTERS,17-3011,ARCHITECTURAL DRAFTER,N,38584.0,BROOKLYN,NY,2016,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-15047-277556,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,COMPUTER PROGRAMMERS,15-1131,DEVELOPER,Y,62754.0,CHICAGO,IL,2015,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-18096-697760,CERTIFIED,"SRIVEN SYSTEMS, INC","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,SYSTEMS SOFTWARE DEVELOPER,Y,116272.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16036-751678,CERTIFIED,RSM US LLP,ACCOUNTANTS AND AUDITORS,13-2011,ASSURANCE ASSOCIATE,N,55370.0,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16232-611325,CERTIFIED,CAPGEMINI AMERICA INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER 4,Y,116605.0,EXTON,PA,2016,PENNSYLVANIA,"EXTON, PENNSYLVANIA",Approved,1
I-200-14330-819816,CERTIFIED,"SAFEGUARD PROPERTIES, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,DEVELOPER,Y,58781.0,VALLEY VIEW,OH,2015,OHIO,"VALLEY VIEW, OHIO",Approved,1
I-200-18032-596984,CERTIFIED,"WEST PENN ALLEGHENY HEALTH SYSTEM, INC.","NURSING INSTRUCTORS AND TEACHERS, POSTSECONDARY",25-1072,INSTRUCTOR - SCHOOL OF NURSING,Y,64383.0,PITTSBURGH,PA,2018,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-17073-413099,CERTIFIED,INDIANA UNIVERSITY,MICROBIOLOGISTS,19-1022,RESEARCH ASSOCIATE,Y,38210.0,BLOOMINGTON,IN,2017,INDIANA,"BLOOMINGTON, INDIANA",Approved,1
I-200-18352-394626,CERTIFIED,"CAREMARK, LLC","COMPUTER OCCUPATIONS, ALL OTHER",15-1199,"ADVISOR, IT SYSTEMS",Y,98046.0,BUFFALO GROVE,ILLINOIS,2019,ILLINOIS,"BUFFALO GROVE, ILLINOIS",Approved,1
I-200-16211-568358,CERTIFIED,ACCENTURE LLP,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,COMPUTER SPECIALIST/TESTING AND QUALITY ANALYST 2,N,71781.0,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18060-506866,CERTIFIED,"I 5 TECH, INC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,ORACLE IDENTITY MANAGER SR. DEVELOPER,Y,78624.0,MINNEAPOLIS,MN,2018,MINNESOTA,"MINNEAPOLIS, MINNESOTA",Approved,1
I-200-19175-934494,CERTIFIED,"FRIENDLY CONSULTANTS, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPMENT ENGINEER IN TEST,Y,77189.0,BLUE ASH,OHIO,2019,OHIO,"BLUE ASH, OHIO",Approved,1
I-200-15072-190674,CERTIFIED,AMERICAN GRANITE & TILE LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,53373.0,KENTWOOD,MI,2015,MICHIGAN,"KENTWOOD, MICHIGAN",Approved,1
I-200-18283-036826,CERTIFIED,ERNST & YOUNG U.S. LLP,COMPUTER SYSTEMS ANALYSTS,15-1121,COMPUTER SYSTEMS ANALYSTS,Y,88005.0,MADISON,WI,2019,WISCONSIN,"MADISON, WISCONSIN",Approved,1
I-200-15089-349131,CERTIFIED,HEWITT ASSOCIATES LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,IT SR APPL DEV TECH LEAD,Y,102669.0,AURORA,IL,2015,ILLINOIS,"AURORA, ILLINOIS",Approved,1
I-200-15149-251918,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,15-1121,PROJECT MANAGER - US,Y,69846.0,PITTSBURGH,PA,2015,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-13136-647704,CERTIFIED-WITHDRAWN,GOOGLE INC.,SALES MANAGERS,11-2022,"TEAM LEAD, BUY-SIDE PLATFORMS",Y,98155.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15197-976450,CERTIFIED,UNIVERSITY OF NOTRE DAME DU LAC,"BIOLOGICAL SCIENTISTS, ALL OTHER",19-1029,RESEARCH ASSISTANT PROFESSOR IN BIOLOGICAL SCIENCES,Y,40706.0,NOTRE DAME,IN,2015,INDIANA,"NOTRE DAME, INDIANA",Approved,1
I-200-18023-872551,CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR SYSTEMS ANALYST JC60,Y,86653.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-12213-953203,CERTIFIED-WITHDRAWN,"MOODY'S ANALYTICS, INC.",OPERATIONS RESEARCH ANALYSTS,15-2031,"ASSISTANT DIRECTOR, QUANTITATIVE ANALYST",Y,61485.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17186-752795,CERTIFIED,THE PENNSYLVANIA STATE UNIVERSITY,SOIL AND PLANT SCIENTISTS,19-1013,POST DOCTORAL SCHOLAR,Y,40352.0,UNIVERSITY PARK,PA,2017,PENNSYLVANIA,"UNIVERSITY PARK, PENNSYLVANIA",Approved,1
I-200-19081-384858,CERTIFIED,XIN DEVELOPMENT MANAGEMENT EAST LLC,MANAGEMENT ANALYSTS,13-1111,MANAGEMENT ANALYST,Y,61235.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-15246-172554,CERTIFIED,TRANSATLANTIC REINSURANCE COMPANY,OPERATIONS RESEARCH ANALYSTS,15-2031,CATASTROPHE MODELER,Y,61818.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16345-539663,CERTIFIED,"NTT DATA, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,84552.0,BALA CYNWYD,PA,2017,PENNSYLVANIA,"BALA CYNWYD, PENNSYLVANIA",Approved,1
I-200-17018-100784,CERTIFIED,STATE UNIVERSITY OF NEW YORK AT BUFFALO,"PHYSICIANS AND SURGEONS, ALL OTHER",29-1069,MEDICAL RESIDENT PGY-6,Y,56673.0,BUFFALO,NY,2017,NEW YORK,"BUFFALO, NEW YORK",Approved,1
I-200-19066-395658,CERTIFIED,INTELLECTT INC.,"ENGINEERS, ALL OTHER",17-2199,QUALITY ENGINEER,Y,76565.0,NORTHBROOK,ILLINOIS,2019,ILLINOIS,"Northbrook, ILLINOIS",Approved,1
I-200-15286-941003,CERTIFIED,"FUJITSU AMERICA, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,"COMPUTER SOFTWARE ENGINEER, APPLICATIONS",N,78362.0,PITTSBURGH,PA,2016,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-18289-112595,CERTIFIED,ILLINOIS INSTITUTE OF TECHNOLOGY,PHYSICISTS,19-2012,SENIOR RESEARCH ASSOCIATE,Y,46800.0,CHICAGO,IL,2019,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-14287-445681,CERTIFIED,SRI TECH SOLUTIONS INC,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,MAINFRAME DEVELOPER,Y,67288.0,ROLLING MEADOWS,IL,2015,ILLINOIS,"ROLLING MEADOWS, ILLINOIS",Approved,1
I-200-18128-766880,CERTIFIED,NEUMERIC TECHNOLOGIES CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,96637.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19051-574681,CERTIFIED,WIPRO LIMITED,MANAGEMENT ANALYSTS,13-1111,DOMAIN CONSULTANT L2,Y,62109.0,MARYSVILLE,OHIO,2019,OHIO,"Marysville, OHIO",Approved,1
I-200-15050-989488,CERTIFIED-WITHDRAWN,"CH2M HILL, INC.",ENVIRONMENTAL ENGINEERS,17-2081,WATER ENGINEER 3,Y,70845.0,CINCINNATI,OH,2015,OHIO,"CINCINNATI, OHIO",Approved,1
I-200-16266-288344,CERTIFIED,"ILOVEVELVET, INC.",COMPUTER PROGRAMMERS,15-1131,FRONT END DEVELOPER,Y,55910.4,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19065-198640,CERTIFIED,"HEXAWARE TECHNOLOGIES, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,TECHNICAL ARCHITECT,Y,71573.0,TWINSBURG,OHIO,2019,OHIO,"Twinsburg, OHIO",Approved,1
I-200-15013-625657,CERTIFIED,ERNST & YOUNG U.S. LLP,ACCOUNTANTS AND AUDITORS,13-2011,ASSURANCE STAFF,Y,54746.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15201-684116,CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,OPERATIONS RESEARCH ANALYSTS,15-2031,MANAGER/BUSINESS ANALYST,Y,100152.0,CHICAGO,IL,2015,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-15021-793190,CERTIFIED,MEMORIAL SLOAN-KETTERING CANCER CENTER,"BIOLOGICAL SCIENTISTS, ALL OTHER",19-1029,POSTDOCTORAL RESEARCH FELLOW,Y,41662.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18023-355788,CERTIFIED,"BEEHEX, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,FOOD AUTOMATION OPPORTUNITY ANALYST,Y,53997.0,COLUMBUS,OH,2018,OHIO,"COLUMBUS, OHIO",Approved,1
